chunk_id,source,title,field,text
OpenFDA_25070_5,OpenFDA,albuterol,adverse_reactions,"inhaler and that have the potential to be related to albuterol sulfate HFA include diarrhea, laryngitis, oropharyngeal edema, cough, lung disorders, tachycardia, and extrasystoles"
OpenFDA_25070_6,OpenFDA,albuterol,adverse_reactions,. Palpitations and dizziness have also been observed with albuterol sulfate HFA. Pediatric Subjects Aged 4 to 11 Years Results from the 2-week clinical trial in pediatric subjects with asthma aged 4 to 11 years showed that this pediatric population had an adverse reaction profile similar to that of the adult and adolescent populations. Three trials have been conducted to evaluate the safety and efficacy of albuterol sulfate HFA in subjects between birth and 4 years of age. The results of these trials did not establish the efficacy of albuterol sulfate HFA in this age group [see Use in Specific Populations ( 8.4 )]
OpenFDA_25070_7,OpenFDA,albuterol,adverse_reactions,". Since the efficacy of albuterol sulfate HFA has not been demonstrated in children between birth and 48 months of age, the safety of albuterol sulfate HFA in this age-group cannot be established. However, the safety profile observed in the pediatric population younger than 4 years was comparable to that observed in the older pediatric subjects and in adults and adolescents. Where adverse reaction incidence rates were greater in subjects younger than 4 years compared with older subjects, the higher incidence rates were noted in all treatment arms, including placebo. These adverse reactions included upper respiratory tract infection, nasopharyngitis, pyrexia, and tachycardia"
OpenFDA_25070_8,OpenFDA,albuterol,adverse_reactions,". These adverse reactions included upper respiratory tract infection, nasopharyngitis, pyrexia, and tachycardia. 6.2 Postmarketing Experience In addition to adverse reactions reported from clinical trials, the following adverse reactions have been identified during postapproval use of albuterol sulfate. Because these reactions are reported voluntarily from a population of uncertain size, it is not always possible to reliably estimate their frequency or establish a causal relationship to drug exposure. These events have been chosen for inclusion due to either their seriousness, frequency of reporting, or causal connection to albuterol or a combination of these factors"
OpenFDA_25070_9,OpenFDA,albuterol,adverse_reactions,". Cases of paradoxical bronchospasm, hoarseness, arrhythmias (including atrial fibrillation, supraventricular tachycardia), and hypersensitivity reactions (including urticaria, angioedema, rash) have been reported after the use of albuterol sulfate HFA. In addition, albuterol, like other sympathomimetic agents, can cause adverse reactions such as hypokalemia, hypertension, peripheral vasodilatation, angina, tremor, central nervous system stimulation, hyperactivity, sleeplessness, headache, muscle cramps, drying or irritation of the oropharynx, and metabolic acidosis."
OpenFDA_25071_0,OpenFDA,ceftriaxone,indications,"INDICATIONS AND USAGE Before instituting treatment with ceftriaxone, appropriate specimens should be obtained for isolation of the causative organism and for determination of its susceptibility to the drug. Therapy may be instituted prior to obtaining results of susceptibility testing. To reduce the development of drug-resistant bacteria and maintain the effectiveness of ceftriaxone for injection, USP and other antibacterial drugs, ceftriaxone for injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy"
OpenFDA_25071_1,OpenFDA,ceftriaxone,indications,". In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy. Ceftriaxone for injection, USP is indicated for the treatment of the following infections when caused by susceptible organisms: Lower Respiratory Tract Infections Caused by Streptococcus pneumoniae , Staphylococcus aureus, Haemophilus influenzae, Haemophilus parainfluenzae, Klebsiella pneumoniae, Escherichia coli, Enterobacter aerogenes, Proteus mirabilis or Serratia marcescens . Acute Bacterial Otitis Media Caused by Streptococcus pneumoniae, Haemophilus influenzae (including beta-lactamase producing strains) or Moraxella catarrhalis (including beta-lactamase producing strains)"
OpenFDA_25071_2,OpenFDA,ceftriaxone,indications,". NOTE: In one study lower clinical cure rates were observed with a single dose of ceftriaxone compared to 10 days of oral therapy. In a second study comparable cure rates were observed between single dose ceftriaxone and the comparator. The potentially lower clinical cure rate of ceftriaxone should be balanced against the potential advantages of parenteral therapy (see CLINICAL STUDIES ). Skin and Skin Structure Infections Caused by Staphylococcus aureus, Staphylococcus epidermidis, Streptococcus pyogenes , Viridans group streptococci, Escherichia coli, Enterobacter cloacae, Klebsiella oxytoca, Klebsiella pneumoniae, Proteus mirabilis, Morganella morganii*, Pseudomonas aeruginosa, Serratia marcescens, Acinetobacter calcoaceticus, Bacteroides fragilis * or Peptostreptococcus species"
OpenFDA_25071_3,OpenFDA,ceftriaxone,indications,". Urinary Tract Infections (complicated and uncomplicated) Caused by Escherichia coli, Proteus mirabilis, Proteus vulgaris, Morganella morganii or Klebsiella pneumoniae . Uncomplicated Gonorrhea (cervical/urethral and rectal) Caused by Neisseria gonorrhoeae , including both penicillinase- and nonpenicillinase-producing strains, and pharyngeal gonorrhea caused by nonpenicillinase-producing strains of Neisseria gonorrhoeae . Pelvic Inflammatory Disease Caused by Neisseria gonorrhoeae . Ceftriaxone sodium, like other cephalosporins, has no activity against Chlamydia trachomatis . Therefore, when cephalosporins are used in the treatment of patients with pelvic inflammatory disease and Chlamydia trachomatis is one of the suspected pathogens, appropriate antichlamydial coverage should be added"
OpenFDA_25071_4,OpenFDA,ceftriaxone,indications,". Bacterial Septicemia Caused by Staphylococcus aureus, Streptococcus pneumoniae, Escherichia coli, Haemophilus influenzae or Klebsiella pneumoniae . Bone and Joint Infections Caused by Staphylococcus aureus, Streptococcus pneumoniae, Escherichia coli, Proteus mirabilis, Klebsiella pneumoniae or Enterobacter species. Intra-abdominal Infections Caused by Escherichia coli, Klebsiella pneumoniae, Bacteroides fragilis, Clostridium species (Note: most strains of Clostridium difficile are resistant) or Peptostreptococcus species. Meningitis Caused by Haemophilus influenzae, Neisseria meningitidis or Streptococcus pneumoniae . Ceftriaxone has also been used successfully in a limited number of cases of meningitis and shunt infection caused by Staphylococcus epidermidis * and Escherichia coli*"
OpenFDA_25071_5,OpenFDA,ceftriaxone,indications,". *Efficacy for this organism in this organ system was studied in fewer than ten infections. Surgical Prophylaxis The preoperative administration of a single 1 g dose of ceftriaxone may reduce the incidence of postoperative infections in patients undergoing surgical procedures classified as contaminated or potentially contaminated (e.g., vaginal or abdominal hysterectomy or cholecystectomy for chronic calculous cholecystitis in high-risk patients, such as those over 70 years of age, with acute cholecystitis not requiring therapeutic antimicrobials, obstructive jaundice or common duct bile stones) and in surgical patients for whom infection at the operative site would present serious risk (e.g., during coronary artery bypass surgery)"
OpenFDA_25071_6,OpenFDA,ceftriaxone,indications,". Although ceftriaxone has been shown to have been as effective as cefazolin in the prevention of infection following coronary artery bypass surgery, no placebo-controlled trials have been conducted to evaluate any cephalosporin antibiotic in the prevention of infection following coronary artery bypass surgery. When administered prior to surgical procedures for which it is indicated, a single 1 g dose of ceftriaxone provides protection from most infections due to susceptible organisms throughout the course of the procedure."
OpenFDA_25072_0,OpenFDA,ceftriaxone,contraindications,"CONTRAINDICATIONS Hypersensitivity Ceftriaxone for injection is contraindicated in patients with known hypersensitivity to ceftriaxone, any of its excipients or to any other cephalosporin. Patients with previous hypersensitivity reactions to penicillin and other beta lactam antibacterial agents may be at greater risk of hypersensitivity to ceftriaxone (see Warnings – Hypersensitivity Reactions ). Neonates Premature neonates : Ceftriaxone for injection is contraindicated in premature neonates up to a post-menstrual age of 41 weeks (gestational age + chronological age). Hyperbilirubinemic neonates : Hyperbilirubinemic neonates should not be treated with ceftriaxone for injection"
OpenFDA_25072_1,OpenFDA,ceftriaxone,contraindications,". Hyperbilirubinemic neonates : Hyperbilirubinemic neonates should not be treated with ceftriaxone for injection. Ceftriaxone can displace bilirubin from its binding to serum albumin, leading to a risk of bilirubin encephalopathy in these patients. Neonates Requiring Calcium Containing IV Solutions Ceftriaxone for injection is contraindicated in neonates (≤ 28 days) if they require (or are expected to require) treatment with calcium-containing IV solutions, including continuous calcium-containing infusions such as parenteral nutrition because of the risk of precipitation of ceftriaxone-calcium (see CLINICAL PHARMACOLOGY , WARNINGS and DOSAGE AND ADMINISTRATION )"
OpenFDA_25072_2,OpenFDA,ceftriaxone,contraindications,". Cases of fatal outcomes in which a crystalline material was observed in the lungs and kidneys at autopsy have been reported in neonates receiving ceftriaxone for injection and calcium-containing fluids. In some of these cases, the same intravenous infusion line was used for both ceftriaxone for injection and calcium-containing fluids and in some a precipitate was observed in the intravenous infusion line. There have been no similar reports in patients other than neonates. Lidocaine Intravenous administration of ceftriaxone solutions containing lidocaine is contraindicated. When lidocaine solution is used as a solvent with ceftriaxone for intramuscular injection, exclude all contraindications to lidocaine. Refer to the prescribing information of lidocaine."
OpenFDA_25073_0,OpenFDA,ceftriaxone,dosage,"DOSAGE AND ADMINISTRATION Ceftriaxone may be administered intravenously or intramuscularly. Do not use diluents containing calcium, such as Ringer’s solution or Hartmann’s solution, to reconstitute ceftriaxone vials or to further dilute a reconstituted vial for IV administration because a precipitate can form. Precipitation of ceftriaxone-calcium can also occur when ceftriaxone is mixed with calcium-containing solutions in the same IV administration line. Ceftriaxone must not be administered simultaneously with calcium-containing IV solutions, including continuous calcium-containing infusions such as parenteral nutrition via a Y-site"
OpenFDA_25073_1,OpenFDA,ceftriaxone,dosage,". However, in patients other than neonates, ceftriaxone and calcium-containing solutions may be administered sequentially of one another if the infusion lines are thoroughly flushed between infusions with a compatible fluid (see WARNINGS ). There have been no reports of an interaction between ceftriaxone and oral calcium-containing products or interaction between intramuscular ceftriaxone and calcium-containing products (IV or oral). Neonates Hyperbilirubinemic neonates, especially prematures, should not be treated with ceftriaxone for injection. Ceftriaxone is contraindicated in premature neonates (see CONTRAINDICATIONS )"
OpenFDA_25073_2,OpenFDA,ceftriaxone,dosage,". Ceftriaxone is contraindicated in premature neonates (see CONTRAINDICATIONS ). Ceftriaxone is contraindicated in neonates (≤ 28 days) if they require (or are expected to require) treatment with calcium-containing IV solutions, including continuous calcium-containing infusions such as parenteral nutrition because of the risk of precipitation of ceftriaxone-calcium (see CONTRAINDICATIONS ). Intravenous doses should be given over 60 minutes in neonates to reduce the risk of bilirubin encephalopathy. Pediatric Patients For the treatment of skin and skin structure infections, the recommended total daily dose is 50 to 75 mg/kg given once a day (or in equally divided doses twice a day). The total daily dose should not exceed 2 grams"
OpenFDA_25073_3,OpenFDA,ceftriaxone,dosage,". The total daily dose should not exceed 2 grams. For the treatment of acute bacterial otitis media, a single intramuscular dose of 50 mg/kg (not to exceed 1 gram) is recommended (see INDICATIONS AND USAGE ). For the treatment of serious miscellaneous infections other than meningitis, the recommended total daily dose is 50 to 75 mg/kg, given in divided doses every 12 hours. The total daily dose should not exceed 2 grams. In the treatment of meningitis, it is recommended that the initial therapeutic dose be 100 mg/kg (not to exceed 4 grams). Thereafter, a total daily dose of 100 mg/kg/day (not to exceed 4 grams daily) is recommended. The daily dose may be administered once a day (or in equally divided doses every 12 hours). The usual duration of therapy is 7 to 14 days"
OpenFDA_25073_4,OpenFDA,ceftriaxone,dosage,". The usual duration of therapy is 7 to 14 days. Adults The usual adult daily dose is 1 to 2 grams given once a day (or in equally divided doses twice a day) depending on the type and severity of infection. The total daily dose should not exceed 4 grams. If Chlamydia trachomatis is a suspected pathogen, appropriate antichlamydial coverage should be added, because ceftriaxone sodium has no activity against this organism. For the treatment of uncomplicated gonococcal infections, a single intramuscular dose of 250 mg is recommended. For preoperative use (surgical prophylaxis), a single dose of 1 gram administered intravenously 1/2 to 2 hours before surgery is recommended"
OpenFDA_25073_5,OpenFDA,ceftriaxone,dosage,". Generally, ceftriaxone therapy should be continued for at least 2 days after the signs and symptoms of infection have disappeared. The usual duration of therapy is 4 to 14 days; in complicated infections, longer therapy may be required. When treating infections caused by Streptococcus pyogenes , therapy should be continued for at least 10 days. No dosage adjustment is necessary for patients with impairment of renal or hepatic function (see PRECAUTIONS ). The dosages recommended for adults require no modification in elderly patients, up to 2 g per day, provided there is no severe renal and hepatic impairment (see PRECAUTIONS )"
OpenFDA_25073_6,OpenFDA,ceftriaxone,dosage,". Directions for Use Intramuscular Administration Reconstitute ceftriaxone sodium powder with the appropriate diluent (see DOSAGE AND ADMINISTRATION: Compatibility and Stability ). Inject diluent into vial, shake vial thoroughly to form solution. Withdraw entire contents of vial into syringe to equal total labeled dose. After reconstitution, each 1 mL of solution contains approximately 250 mg or 350 mg equivalent of ceftriaxone according to the amount of diluent indicated below. If required, more dilute solutions could be utilized. A 350 mg/mL concentration is not recommended for the 250 mg vial since it may not be possible to withdraw the entire contents"
OpenFDA_25073_7,OpenFDA,ceftriaxone,dosage,". As with all intramuscular preparations, ceftriaxone should be injected well within the body of a relatively large muscle; aspiration helps to avoid unintentional injection into a blood vessel. Vial Dosage Size Amount of Diluent to be Added 250 mg/mL 350 mg/mL 250 mg 0.9 mL – 500 mg 1.8 mL 1 mL 1 g 3.6 mL 2.1 mL 2 g 7.2 mL 4.2 mL Intravenous Administration Ceftriaxone should be administered intravenously by infusion over a period of 30 minutes, except in neonates where administration over 60 minutes is recommended to reduce the risk of bilirubin encephalopathy. Concentrations between 10 mg/mL and 40 mg/mL are recommended; however, lower concentrations may be used if desired. Reconstitute vials with an appropriate IV diluent (see DOSAGE AND ADMINISTRATION: Compatibility and Stability )"
OpenFDA_25073_8,OpenFDA,ceftriaxone,dosage,". Reconstitute vials with an appropriate IV diluent (see DOSAGE AND ADMINISTRATION: Compatibility and Stability ). Vial Dosage Size Amount of Diluent to be Added 250 mg 2.4 mL 500 mg 4.8 mL 1 g 9.6 mL 2 g 19.2 mL After reconstitution, each 1 mL of solution contains approximately 100 mg equivalent of ceftriaxone. Withdraw entire contents and dilute to the desired concentration with the appropriate IV diluent. Compatibility and Stability Do not use diluents containing calcium, such as Ringer’s solution or Hartmann’s solution, to reconstitute ceftriaxone for injection vials or to further dilute a reconstituted vial for IV administration. Particulate formation can result. Ceftriaxone has been shown to be compatible with Flagyl® IV (metronidazole hydrochloride)"
OpenFDA_25073_9,OpenFDA,ceftriaxone,dosage,". Ceftriaxone has been shown to be compatible with Flagyl® IV (metronidazole hydrochloride). The concentration should not exceed 5 to 7.5 mg/mL metronidazole hydrochloride with ceftriaxone 10 mg/mL as an admixture. The admixture is stable for 24 hours at room temperature only in 0.9% sodium chloride injection or 5% dextrose in water (D5W). No compatibility studies have been conducted with the Flagyl® IV RTU® (metronidazole) formulation or using other diluents. Metronidazole at concentrations greater than 8 mg/mL will precipitate. Do not refrigerate the admixture as precipitation will occur. Vancomycin, amsacrine, aminoglycosides, and fluconazole are incompatible with ceftriaxone in admixtures"
OpenFDA_25073_10,OpenFDA,ceftriaxone,dosage,". Vancomycin, amsacrine, aminoglycosides, and fluconazole are incompatible with ceftriaxone in admixtures. When any of these drugs are to be administered concomitantly with ceftriaxone by intermittent intravenous infusion, it is recommended that they be given sequentially, with thorough flushing of the intravenous lines (with one of the compatible fluids) between the administrations. Ceftriaxone for injection solutions should not be physically mixed with or piggybacked into solutions containing other antimicrobial drugs or into diluent solutions other than those listed above, due to possible incompatibility (see WARNINGS ). Ceftriaxone sodium sterile powder should be stored at 20° to 25°C (68° to 77°F) [see USP Controlled Room Temperature] and protected from light"
OpenFDA_25073_11,OpenFDA,ceftriaxone,dosage,". After reconstitution, protection from normal light is not necessary. The color of solutions ranges from light yellow to amber, depending on the length of storage, concentration and diluent used"
OpenFDA_25073_12,OpenFDA,ceftriaxone,dosage,". Ceftriaxone intramuscular solutions remain stable (loss of potency less than 10%) for the following time periods: Diluent Concentration Storage mg/mL Room Temperature (25°C) Refrigerated (4°C) Sterile Water for Injection 100 250, 350 2 days 24 hours 10 days 3 days 0.9% Sodium Chloride Solution 100 250, 350 2 days 24 hours 10 days 3 days 5% Dextrose Solution 100 250, 350 2 days 24 hours 10 days 3 days Bacteriostatic Water + 0.9% Benzyl Alcohol 100 250, 350 24 hours 24 hours 10 days 3 days 1% Lidocaine Solution (without epinephrine) 100 250, 350 24 hours 24 hours 10 days 3 days Ceftriaxone intravenous solutions, at concentrations of 10, 20 and 40 mg/mL, remain stable (loss of potency less than 10%) for the following time periods stored in glass or PVC containers: Diluent Storage Room"
OpenFDA_25073_13,OpenFDA,ceftriaxone,dosage,(loss of potency less than 10%) for the following time periods stored in glass or PVC containers: Diluent Storage Room Temperature (25°C) Refrigerated (4°C) Sterile Water 2 days 10 days 0.9% Sodium Chloride Solution 2 days 10 days 5% Dextrose Solution 2 days 10 days 10% Dextrose Solution 2 days 10 days 5% Dextrose + 0.9% Sodium Chloride Solution 2 days Incompatible 5% Dextrose + 0.45% Sodium Chloride Solution 2 days Incompatible * Data available for 10 to 40 mg/mL concentrations in this diluent in PVC containers only
OpenFDA_25073_14,OpenFDA,ceftriaxone,dosage,". The following intravenous ceftriaxone solutions are stable at room temperature (25°C) for 24 hours, at concentrations between 10 mg/mL and 40 mg/mL: Sodium Lactate (PVC container), 10% Invert Sugar (glass container), 5% Sodium Bicarbonate (glass container), Freamine III (glass container), Normosol-M in 5% Dextrose (glass and PVC containers), Ionosol-B in 5% Dextrose (glass container), 5% Mannitol (glass container), 10% Mannitol (glass container). After the indicated stability time periods, unused portions of solutions should be discarded. NOTE: Parenteral drug products should be inspected visually for particulate matter before administration"
OpenFDA_25073_15,OpenFDA,ceftriaxone,dosage,". NOTE: Parenteral drug products should be inspected visually for particulate matter before administration. Ceftriaxone reconstituted with 5% Dextrose or 0.9% Sodium Chloride solution at concentrations between 10 mg/mL and 40 mg/mL, and then stored in frozen state (-20°C) in PVC or polyolefin containers, remains stable for 26 weeks. Frozen solutions of ceftriaxone for injection should be thawed at room temperature before use. After thawing, unused portions should be discarded. DO NOT REFREEZE ."
OpenFDA_25074_0,OpenFDA,ceftriaxone,adverse_reactions,"ADVERSE REACTIONS Ceftriaxone is generally well tolerated. In clinical trials, the following adverse reactions, which were considered to be related to ceftriaxone therapy or of uncertain etiology, were observed: Local Reactions Pain, induration and tenderness was 1% overall. Phlebitis was reported in <1% after IV administration. The incidence of warmth, tightness or induration was 17% (3/17) after IM administration of 350 mg/mL and 5% (1/20) after IM administration of 250 mg/mL. General Disorders and Administration Site Conditions Injection site pain (0.6%) Hypersensitivity Rash (1.7%). Less frequently reported (<1%) were pruritus, fever or chills. Infections and Infestations Genital fungal infection (0.1%) Hematologic Eosinophilia (6%), thrombocytosis (5.1%) and leukopenia (2.1%)"
OpenFDA_25074_1,OpenFDA,ceftriaxone,adverse_reactions,". Less frequently reported (<1%) were anemia, hemolytic anemia, neutropenia, lymphopenia, thrombocytopenia and prolongation of the prothrombin time. Blood and Lymphatic Disorders Granulocytopenia (0.9%), coagulopathy (0.4%) Gastrointestinal Diarrhea/loose stools (2.7%). Less frequently reported (<1%) were nausea or vomiting, and dysgeusia. The onset of pseudomembranous colitis symptoms may occur during or after antibacterial treatment (see WARNINGS ). Hepatic Elevations of aspartate aminotransferase (AST) (3.1%) or alanine aminotransferase (ALT) (3.3%). Less frequently reported (<1%) were elevations of alkaline phosphatase and bilirubin. Renal Elevations of the BUN (1.2%). Less frequently reported (<1%) were elevations of creatinine and the presence of casts in the urine"
OpenFDA_25074_2,OpenFDA,ceftriaxone,adverse_reactions,. Less frequently reported (<1%) were elevations of creatinine and the presence of casts in the urine. Central Nervous System Headache or dizziness were reported occasionally (<1%). Genitourinary Moniliasis or vaginitis were reported occasionally (<1%). Miscellaneous Diaphoresis and flushing were reported occasionally (<1%). Investigations Blood creatinine increased (0.6%)
OpenFDA_25074_3,OpenFDA,ceftriaxone,adverse_reactions,". Investigations Blood creatinine increased (0.6%). Other rarely observed adverse reactions (<0.1%) include abdominal pain, agranulocytosis, allergic pneumonitis, anaphylaxis, basophilia, biliary lithiasis, bronchospasm, colitis, dyspepsia, epistaxis, flatulence, gallbladder sludge, glycosuria, hematuria, jaundice, leukocytosis, lymphocytosis, monocytosis, nephrolithiasis, palpitations, a decrease in the prothrombin time, renal precipitations, seizures, and serum sickness. Post-Marketing Experience In addition to the adverse reactions reported during clinical trials, the following adverse experiences have been reported during clinical practice in patients treated with ceftriaxone. Data are generally insufficient to allow an estimate of incidence or to establish causation"
OpenFDA_25074_4,OpenFDA,ceftriaxone,adverse_reactions,". Data are generally insufficient to allow an estimate of incidence or to establish causation. A small number of cases of fatal outcomes in which a crystalline material was observed in the lungs and kidneys at autopsy have been reported in neonates receiving ceftriaxone and calcium-containing fluids. In some of these cases, the same intravenous infusion line was used for both ceftriaxone and calcium-containing fluids and in some a precipitate was observed in the intravenous infusion line. At least one fatality has been reported in a neonate in whom ceftriaxone and calcium-containing fluids were administered at different time points via different intravenous lines; no crystalline material was observed at autopsy in this neonate"
OpenFDA_25074_5,OpenFDA,ceftriaxone,adverse_reactions,". There have been no similar reports in patients other than neonates. Gastrointestinal Pancreatitis, stomatitis and glossitis. Genitourinary Oliguria, ureteric obstruction, post-renal acute renal failure. Dermatologic Exanthema, allergic dermatitis, urticaria, edema; acute generalized exanthematous pustulosis (AGEP) and isolated cases of severe cutaneous adverse reactions (erythema multiforme, Stevens-Johnson syndrome or Lyell’s syndrome/toxic epidermal necrolysis) have been reported. Hematological Changes Isolated cases of agranulocytosis (< 500/mm 3 ) have been reported, most of them after 10 days of treatment and following total doses of 20 g or more. Neurologic Encephalopathy, seizures, myoclonus, and non-convulsive status epilepticus (see WARNINGS and PRECAUTIONS )"
OpenFDA_25074_6,OpenFDA,ceftriaxone,adverse_reactions,". Neurologic Encephalopathy, seizures, myoclonus, and non-convulsive status epilepticus (see WARNINGS and PRECAUTIONS ). Other, Adverse Reactions Symptomatic precipitation of ceftriaxone calcium salt in the gallbladder, kernicterus, oliguria, and anaphylactic or anaphylactoid reactions"
OpenFDA_25074_7,OpenFDA,ceftriaxone,adverse_reactions,". Cephalosporin Class Adverse Reactions In addition to the adverse reactions listed above which have been observed in patients treated with ceftriaxone, the following adverse reactions and altered laboratory test results have been reported for cephalosporin class antibiotics: Adverse Reactions Allergic reactions, drug fever, serum sickness-like reaction, renal dysfunction, toxic nephropathy, reversible hyperactivity, hypertonia, hepatic dysfunction including cholestasis, aplastic anemia, hemorrhage, and superinfection. Altered Laboratory Tests Positive direct Coombs’ test, false-positive test for urinary glucose, and elevated LDH (see PRECAUTIONS )"
OpenFDA_25074_8,OpenFDA,ceftriaxone,adverse_reactions,". Several cephalosporins have been implicated in triggering seizures, particularly in patients with renal impairment when the dosage was not reduced (see DOSAGE AND ADMINISTRATION ). If seizures associated with drug therapy occur, the drug should be discontinued. Anticonvulsant therapy can be given if clinically indicated."
OpenFDA_25075_0,OpenFDA,vancomycin,indications,"INDICATIONS AND USAGE Vancomycin Hydrochloride for Injection, USP is indicated for the treatment of serious or severe infections caused by susceptible strains of methicillin-resistant (β-lactam-resistant) staphylococci. It is indicated for penicillin-allergic patients, for patients who cannot receive or who have failed to respond to other drugs, including the penicillins or cephalosporins, and for infections caused by vancomycin-susceptible organisms that are resistant to other antimicrobial drugs. Vancomycin Hydrochloride for Injection, USP is indicated for initial therapy when methicillin-resistant staphylococci are suspected, but after susceptibility data are available, therapy should be adjusted accordingly"
OpenFDA_25075_1,OpenFDA,vancomycin,indications,". Vancomycin Hydrochloride for Injection, USP is effective in the treatment of staphylococcal endocarditis. Its effectiveness has been documented in other infections due to staphylococci, including septicemia, bone infections, lower respiratory tract infections, skin and skin structure infections. When staphylococcal infections are localized and purulent, antibiotics are used as adjuncts to appropriate surgical measures. Vancomycin Hydrochloride for Injection, USP has been reported to be effective alone or in combination with an aminoglycoside for endocarditis caused by S. viridans or S. bovis. For endocarditis caused by enterococci (e.g., E. faecalis), vancomycin has been reported to be effective only in combination with an aminoglycoside"
OpenFDA_25075_2,OpenFDA,vancomycin,indications,". faecalis), vancomycin has been reported to be effective only in combination with an aminoglycoside. Vancomycin Hydrochloride for Injection, USP has been reported to be effective for the treatment of diphtheroid endocarditis. Vancomycin Hydrochloride for Injection, USP has been used successfully in combination with either rifampin, an aminoglycoside, or both in early-onset prosthetic valve endocarditis caused by S. epidermidis or diphtheroids. Specimens for bacteriologic cultures should be obtained in order to isolate and identify causative organisms and to determine their susceptibilities to vancomycin"
OpenFDA_25075_3,OpenFDA,vancomycin,indications,". To reduce the development of drug-resistant bacteria and maintain the effectiveness of Vancomycin Hydrochloride for Injection, USP and other antibacterial drugs, Vancomycin Hydrochloride for Injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy . The parenteral form of vancomycin hydrochloride may be administered orally for treatment of antibiotic-associated pseudomembranous colitis produced by C. difficile and for staphylococcal enterocolitis"
OpenFDA_25075_4,OpenFDA,vancomycin,indications,. difficile and for staphylococcal enterocolitis. Parenteral administration of vancomycin hydrochloride alone is of unproven benefit for these indications. Vancomycin is not effective by the oral route for other types of infections.
OpenFDA_25076_0,OpenFDA,vancomycin,contraindications,CONTRAINDICATIONS Vancomycin hydrochloride for injection is contraindicated in patients with known hypersensitivity to this antibiotic.
OpenFDA_25077_0,OpenFDA,vancomycin,dosage,"DOSAGE AND ADMINISTRATION Infusion-related events are related to both the concentration and the rate of administration of vancomycin. Concentrations of no more than 5 mg/mL and rates of no more than 10 mg/min, are recommended in adults (see also age-specific recommendations). In selected patients in need of fluid restriction, a concentration up to 10 mg/mL may be used; use of such higher concentrations may increase the risk of infusion-related events. An infusion rate of 10 mg/min or less is associated with fewer infusion-related events (see ADVERSE REACTIONS ). Infusion-related events may occur, however, at any rate or concentration. Patients with Normal Renal Function Adults The usual daily intravenous dose is 2 g divided either as 500 mg every 6 hours or 1 g every 12 hours"
OpenFDA_25077_1,OpenFDA,vancomycin,dosage,". Each dose should be administered at no more than 10 mg/min or over a period of at least 60 minutes, whichever is longer. Other patient factors, such as age or obesity, may call for modification of the usual intravenous daily dose. Pediatric patients The usual intravenous dosage of vancomycin is 10 mg/kg per dose given every 6 hours. Each dose should be administered over a period of at least 60 minutes. Close monitoring of serum concentrations of vancomycin may be warranted in these patients. Neonates In pediatric patients up to the age of 1 month, the total daily intravenous dosage may be lower. In neonates, an initial dose of 15 mg/kg is suggested, followed by 10 mg/kg every 12 hours for neonates in the 1st week of life and every 8 hours thereafter up to the age of 1 month"
OpenFDA_25077_2,OpenFDA,vancomycin,dosage,". Each dose should be administered over 60 minutes. In premature infants, vancomycin clearance decreases as postconceptional age decreases. Therefore, longer dosing intervals may be necessary in premature infants. Close monitoring of serum concentrations of vancomycin is recommended in these patients. Patients with Impaired Renal Function and Elderly Patients Dosage adjustment must be made in patients with impaired renal function. In premature infants and the elderly, greater dosage reductions than expected may be necessary because of decreased renal function. Measurement of vancomycin serum concentrations can be helpful in optimizing therapy, especially in seriously ill patients with changing renal function"
OpenFDA_25077_3,OpenFDA,vancomycin,dosage,". Vancomycin serum concentrations can be determined by use of microbiologic assay, radioimmunoassay, fluorescence polarization immunoassay, fluorescence immunoassay, or high-pressure liquid chromatography. If creatinine clearance can be measured or estimated accurately, the dosage for most patients with renal impairment can be calculated using the following table. The dosage of vancomycin hydrochloride for injection per day in mg is about 15 times the glomerular filtration rate in mL/min (see following table). DOSAGE TABLE FOR VANCOMYCIN IN PATIENTS WITH IMPAIRED RENAL FUNCTION (Adapted from Moellering et al"
OpenFDA_25077_4,OpenFDA,vancomycin,dosage,". DOSAGE TABLE FOR VANCOMYCIN IN PATIENTS WITH IMPAIRED RENAL FUNCTION (Adapted from Moellering et al. 1 ) Creatinine Clearance mL/min Vancomycin Dose mg/24 h 100 1,545 90 1,390 80 1,235 70 1,080 60 925 50 770 40 620 30 465 20 310 10 155 The initial dose should be no less than 15 mg/kg, even in patients with mild to moderate renal insufficiency. The table is not valid for functionally anephric patients. For such patients, an initial dose of 15 mg/kg of body weight should be given to achieve prompt therapeutic serum concentrations. The dose required to maintain stable concentrations is 1.9 mg/kg/24 hr. In patients with marked renal impairment, it may be more convenient to give maintenance doses of 250 to 1,000 mg once every several days rather than administering the drug on a daily basis"
